species,iucn_category,area_global,pa_count,pa_quality_mean,mhw_freq,mhw_total_days,mhw_max_int,mhw_mean_int,mhw_cum_int,slope_intensity,slope_freq,slope_cum,slope_max,slope_total,dem_stat,order,family,iucn_redlist_assessment,iucn_population_trend,habitat_type,microhabitat,insular_endemic_yes_or_no,maximum_body_mass_g,reproductive_mode,venomous_yes_or_no,elev_mean,elev_range,Exposure,IUCN_num,BodyMass_norm,Venomous_num,Trait_sensitivity,Sensitivity,Suitability,Risk_index,Risk_level
Varanus bengalensis,NT,0.021670747890779846,9,NA,0.6355682720157431,0.7869797832316868,0.7610488533314745,0.4150826946894494,0.5331708826680861,0.3681581517433313,0.332499812437123,0.3207088825245884,0.40312433880944815,0.39887473066148577,441.850036318268,Squamata,Varanidae,Near Threatened,Decreasing,Desert/Forest/Shrubland/Wetlands,Terrestrial,No,18197.01,oviparous,NA,0.3214649033570702,0.6191489361702127,0.4955216402112417,0.25,0.019154574936832956,NA,0.019154574936832956,0.1345772874684165,0.32076152913935424,0.045295668290268626,High
Varanus bengalensis,NT,0.021670747890779846,9,NA,0.6355682720157431,0.7869797832316868,0.7610488533314745,0.4150826946894494,0.5331708826680861,0.3681581517433313,0.332499812437123,0.3207088825245884,0.40312433880944815,0.39887473066148577,6098.26092147827,Squamata,Varanidae,Near Threatened,Decreasing,Desert/Forest/Shrubland/Wetlands,Terrestrial,No,18197.01,oviparous,NA,0.3214649033570702,0.6191489361702127,0.4955216402112417,0.25,0.019154574936832956,NA,0.019154574936832956,0.1345772874684165,0.32076152913935424,0.045295668290268626,High
Varanus boehmei,DD,6.4904023301678204e-6,3,NA,0.7767771628260537,0.6470261764506653,0.4811982354421383,0.035645097093174476,0.14621768309646213,NA,0.8069059130609738,0.36182791882177023,NA,0.7721984181401225,159.013359578451,Squamata,Varanidae,Data Deficient,Unknown,Forest,Arboreal,Yes,457.0882,oviparous,NA,0.027466937945066123,0.0425531914893617,0.5034745756164201,NA,4.809697592960801e-4,NA,4.809697592960801e-4,4.809697592960801e-4,0.023342206612252663,2.365035890007208e-4,High
Varanus boehmei,DD,6.4904023301678204e-6,3,NA,0.7767771628260537,0.6470261764506653,0.4811982354421383,0.035645097093174476,0.14621768309646213,NA,0.8069059130609738,0.36182791882177023,NA,0.7721984181401225,442.338302612305,Squamata,Varanidae,Data Deficient,Unknown,Forest,Arboreal,Yes,457.0882,oviparous,NA,0.027466937945066123,0.0425531914893617,0.5034745756164201,NA,4.809697592960801e-4,NA,4.809697592960801e-4,4.809697592960801e-4,0.023342206612252663,2.365035890007208e-4,High
Varanus cumingi,LC,3.131376820571458e-4,8,NA,0.6880730647866943,0.6576765580126981,0.5660493234651297,0.1316259309527325,0.23616649714747945,0.4173096576836214,0.6058319702130095,0.3562173578695866,0.48129446803666354,0.6115688598113573,301.753069872423,Squamata,Varanidae,Least Concern,Increasing,Forest/Shrubland,Semi-Aquatic,Yes,4897.788,oviparous,NA,0.07833163784333673,0.14893617021276595,0.47518136879789724,0,0.005155391423159726,NA,0.005155391423159726,0.002577695711579863,0.07586031524605327,0.0011319537264337905,High
Varanus cumingi,LC,3.131376820571458e-4,8,NA,0.6880730647866943,0.6576765580126981,0.5660493234651297,0.1316259309527325,0.23616649714747945,0.4173096576836214,0.6058319702130095,0.3562173578695866,0.48129446803666354,0.6115688598113573,1248.1333694458,Squamata,Varanidae,Least Concern,Increasing,Forest/Shrubland,Semi-Aquatic,Yes,4897.788,oviparous,NA,0.07833163784333673,0.14893617021276595,0.47518136879789724,0,0.005155391423159726,NA,0.005155391423159726,0.002577695711579863,0.07586031524605327,0.0011319537264337905,High
Varanus doreanus,LC,1.784957962268755e-4,6,NA,0.678354128866396,0.5547049447154727,0.527442705817833,0.11566122307016986,0.16612722060916985,0.46355757021755223,0.6866697541960526,0.3750554170615218,0.5279798404966669,0.6619732375761613,138.116567812484,Squamata,Varanidae,Least Concern,Unknown,Forest,Arboreal/Terrestrial,No,14125.38,oviparous,NA,0.05798575788402848,0.10638297872340426,0.4757526042626996,0,0.014868647867582038,NA,0.014868647867582038,0.007434323933791019,0.05484907746788654,0.003342903326698496,High
Varanus doreanus,LC,1.784957962268755e-4,6,NA,0.678354128866396,0.5547049447154727,0.527442705817833,0.11566122307016986,0.16612722060916985,0.46355757021755223,0.6866697541960526,0.3750554170615218,0.5279798404966669,0.6619732375761613,1164.80889892578,Squamata,Varanidae,Least Concern,Unknown,Forest,Arboreal/Terrestrial,No,14125.38,oviparous,NA,0.05798575788402848,0.10638297872340426,0.4757526042626996,0,0.014868647867582038,NA,0.014868647867582038,0.007434323933791019,0.05484907746788654,0.003342903326698496,High
Varanus dumerilii,DD,0.0040326496275289265,9,NA,0.6380960021531464,0.5912456989224033,0.6131266158399716,0.18201447037025145,0.24895707863739341,0.40362160684793963,0.5728515938338914,0.375502746829926,0.4745557106429631,0.5788883692564555,148.45126047887,Squamata,Varanidae,Data Deficient,Unknown,Forest,Semi-Aquatic,No,3981.072,oviparous,NA,0.12919633774160733,0.2553191489361702,0.46788598933343417,NA,0.004190427042993694,NA,0.004190427042993694,0.004190427042993694,0.12951604543510215,0.001706707491080145,High
Varanus dumerilii,DD,0.0040326496275289265,9,NA,0.6380960021531464,0.5912456989224033,0.6131266158399716,0.18201447037025145,0.24895707863739341,0.40362160684793963,0.5728515938338914,0.375502746829926,0.4745557106429631,0.5788883692564555,2157.03685760498,Squamata,Varanidae,Data Deficient,Unknown,Forest,Semi-Aquatic,No,3981.072,oviparous,NA,0.12919633774160733,0.2553191489361702,0.46788598933343417,NA,0.004190427042993694,NA,0.004190427042993694,0.004190427042993694,0.12951604543510215,0.001706707491080145,High
Varanus griseus,LC,0.04895123114555955,9,NA,0.705222034014008,0.843151428736701,0.8551515410330686,0.4221502844567837,0.5666861314592967,0.5427066020675014,0.4060534773474321,0.5492857115133349,0.598604744936459,0.6166361245497711,663.749347782629,Squamata,Varanidae,Least Concern,Decreasing,Desert/Shrubland,Terrestrial,No,5495.409,oviparous,NA,0.08850457782299084,0.1702127659574468,0.6105648080114356,0,0.0057844662705925235,NA,0.0057844662705925235,0.0028922331352962617,0.10255619164199907,0.0015847922240735282,High
Varanus griseus,LC,0.04895123114555955,9,NA,0.705222034014008,0.843151428736701,0.8551515410330686,0.4221502844567837,0.5666861314592967,0.5427066020675014,0.4060534773474321,0.5492857115133349,0.598604744936459,0.6166361245497711,3581.41508483887,Squamata,Varanidae,Least Concern,Decreasing,Desert/Shrubland,Terrestrial,No,5495.409,oviparous,NA,0.08850457782299084,0.1702127659574468,0.6105648080114356,0,0.0057844662705925235,NA,0.0057844662705925235,0.0028922331352962617,0.10255619164199907,0.0015847922240735282,High
Varanus indicus,LC,0.0030157077404553787,8,NA,0.6127249591174568,0.4902440157208555,0.5936738099160894,0.17804700380793503,0.17915522693527314,0.4186778078340338,0.6017683102646788,0.3691246457717688,0.48513866005264394,0.5783326887051575,80.7862066930887,Squamata,Varanidae,Least Concern,Unknown,Forest/Grassland/Shrubland/Wetlands,Semi-Aquatic,No,4365.158,oviparous,NA,0.09867751780264497,0.19148936170212766,0.45068871281258926,0,0.004594728166700982,NA,0.004594728166700982,0.002297364083350491,0.09772752908174268,9.34209362867231e-4,High
Varanus indicus,LC,0.0030157077404553787,8,NA,0.6127249591174568,0.4902440157208555,0.5936738099160894,0.17804700380793503,0.17915522693527314,0.4186778078340338,0.6017683102646788,0.3691246457717688,0.48513866005264394,0.5783326887051575,1982.68505859375,Squamata,Varanidae,Least Concern,Unknown,Forest/Grassland/Shrubland/Wetlands,Semi-Aquatic,No,4365.158,oviparous,NA,0.09867751780264497,0.19148936170212766,0.45068871281258926,0,0.004594728166700982,NA,0.004594728166700982,0.002297364083350491,0.09772752908174268,9.34209362867231e-4,High
Varanus jobiensis,LC,0.0020022934488492274,7,NA,0.6030056931905226,0.43722396472871794,0.5870243320362806,0.17562966011984643,0.15561429513913586,0.3739543421671348,0.6656987143610773,0.37874727958495175,0.4890716610776944,0.6045608102826644,214.054682641258,Squamata,Varanidae,Least Concern,Unknown,Forest,Arboreal/Terrestrial,Yes,1949.845,oviparous,NA,0.08850457782299084,0.1702127659574468,0.4470530752688026,0,0.0020522929829014614,NA,0.0020522929829014614,0.0010261464914507307,0.08690654574309563,4.1887426687978944e-4,High
Varanus jobiensis,LC,0.0020022934488492274,7,NA,0.6030056931905226,0.43722396472871794,0.5870243320362806,0.17562966011984643,0.15561429513913586,0.3739543421671348,0.6656987143610773,0.37874727958495175,0.4890716610776944,0.6045608102826644,1995.16552734375,Squamata,Varanidae,Least Concern,Unknown,Forest,Arboreal/Terrestrial,Yes,1949.845,oviparous,NA,0.08850457782299084,0.1702127659574468,0.4470530752688026,0,0.0020522929829014614,NA,0.0020522929829014614,0.0010261464914507307,0.08690654574309563,4.1887426687978944e-4,High
Varanus komodoensis,EN,3.677862754448024e-6,5,NA,0.5350163008414421,0.5862715203908487,0.46118714520879234,0.015061651111090799,0.09824589953100127,NA,0.4692418605837209,0.33421836719815895,NA,0.6110105098068133,52.9724293095725,Squamata,Varanidae,Endangered,Stable,Forest/Savanna,Terrestrial,Yes,109647.8,oviparous,NA,0.09867751780264497,0.19148936170212766,0.3887816568339835,0.75,0.11541858133362765,NA,0.11541858133362765,0.43270929066681385,0.09672351912250902,0.15195769198426579,Very high
Varanus komodoensis,EN,3.677862754448024e-6,5,NA,0.5350163008414421,0.5862715203908487,0.46118714520879234,0.015061651111090799,0.09824589953100127,NA,0.4692418605837209,0.33421836719815895,NA,0.6110105098068133,166.272217750549,Squamata,Varanidae,Endangered,Stable,Forest/Savanna,Terrestrial,Yes,109647.8,oviparous,NA,0.09867751780264497,0.19148936170212766,0.3887816568339835,0.75,0.11541858133362765,NA,0.11541858133362765,0.43270929066681385,0.09672351912250902,0.15195769198426579,Very high
Varanus macraei,EN,1.6399040177023487e-6,3,NA,0.7858306105724335,0.6858689679397852,0.4719694375340957,0.01961164297136953,0.11550137242808282,NA,0.8844939831049832,0.3685179846694448,NA,0.8517610848929493,117.509674221277,Squamata,Varanidae,Endangered,Unknown,Forest,Arboreal,Yes,933.2543,oviparous,NA,0.03763987792472025,0.06382978723404255,0.522944385514143,0.75,9.821973210955657e-4,NA,9.821973210955657e-4,0.3754910986605478,0.03382376835426017,0.189719294167465,Very high
Varanus macraei,EN,1.6399040177023487e-6,3,NA,0.7858306105724335,0.6858689679397852,0.4719694375340957,0.01961164297136953,0.11550137242808282,NA,0.8844939831049832,0.3685179846694448,NA,0.8517610848929493,266.102187514305,Squamata,Varanidae,Endangered,Unknown,Forest,Arboreal,Yes,933.2543,oviparous,NA,0.03763987792472025,0.06382978723404255,0.522944385514143,0.75,9.821973210955657e-4,NA,9.821973210955657e-4,0.3754910986605478,0.03382376835426017,0.189719294167465,Very high
Varanus melinus,EN,1.4438016918710932e-5,2,NA,0.8103839755927006,0.7017986778527194,0.49215567953251366,0.05929748942384259,0.1578926960182426,NA,0.823153836177341,0.391676398943917,NA,0.8305669085273314,234.520100680265,Squamata,Varanidae,Endangered,Decreasing,Forest,Semi-Aquatic,Yes,2884.032,oviparous,NA,NA,NA,0.5333657077585761,0.75,0.00303564789261632,NA,0.00303564789261632,0.37651782394630817,1.4438016918710932e-5,0.20081879618580215,Very high
Varanus melinus,EN,1.4438016918710932e-5,2,NA,0.8103839755927006,0.7017986778527194,0.49215567953251366,0.05929748942384259,0.1578926960182426,NA,0.823153836177341,0.391676398943917,NA,0.8305669085273314,1011.51857757568,Squamata,Varanidae,Endangered,Decreasing,Forest,Semi-Aquatic,Yes,2884.032,oviparous,NA,NA,NA,0.5333657077585761,0.75,0.00303564789261632,NA,0.00303564789261632,0.37651782394630817,1.4438016918710932e-5,0.20081879618580215,Very high
Varanus nuchalis,LC,1.251890129247009e-4,5,NA,0.5812232608206794,0.684095378948858,0.575195039251586,0.13471123971531246,0.24560444759020475,0.39553076416753363,0.41009564970176987,0.30854605956029696,0.4262296206294098,0.46869656594843445,197.138909192722,Squamata,Varanidae,Least Concern,Increasing,Forest/Shrubland,Semi-Aquatic,Yes,5011.872,oviparous,NA,0.12919633774160733,0.2553191489361702,0.42299280263340855,0,0.005275479865323779,NA,0.005275479865323779,0.0026377399326618896,0.12821355856356742,9.726913689717223e-4,High
Varanus nuchalis,LC,1.251890129247009e-4,5,NA,0.5812232608206794,0.684095378948858,0.575195039251586,0.13471123971531246,0.24560444759020475,0.39553076416753363,0.41009564970176987,0.30854605956029696,0.4262296206294098,0.46869656594843445,1232.89749145508,Squamata,Varanidae,Least Concern,Increasing,Forest/Shrubland,Semi-Aquatic,Yes,5011.872,oviparous,NA,0.12919633774160733,0.2553191489361702,0.42299280263340855,0,0.005275479865323779,NA,0.005275479865323779,0.0026377399326618896,0.12821355856356742,9.726913689717223e-4,High
Varanus palawanensis,LC,5.254714297644387e-5,5,NA,0.5910242532873238,0.7087942774267739,0.5282582122143528,0.09970628038114702,0.21463285095892004,NA,0.401606534012785,0.3094275944687486,NA,0.4704190692491354,167.799930878735,Squamata,Varanidae,Least Concern,Stable,Forest,Semi-Aquatic,Yes,11748.98,oviparous,NA,0.07833163784333673,0.14893617021276595,0.4154836339998983,0,0.012367173743615007,NA,0.012367173743615007,0.006183586871807503,0.07577345173302638,0.0023745035727418097,High
Varanus palawanensis,LC,5.254714297644387e-5,5,NA,0.5910242532873238,0.7087942774267739,0.5282582122143528,0.09970628038114702,0.21463285095892004,NA,0.401606534012785,0.3094275944687486,NA,0.4704190692491354,707.162061691284,Squamata,Varanidae,Least Concern,Stable,Forest,Semi-Aquatic,Yes,11748.98,oviparous,NA,0.07833163784333673,0.14893617021276595,0.4154836339998983,0,0.012367173743615007,NA,0.012367173743615007,0.006183586871807503,0.07577345173302638,0.0023745035727418097,High
Varanus prasinus,LC,0.00221403196928585,7,NA,0.5986835142451281,0.4552458398423067,0.5962630549213578,0.1826737758826661,0.16848534199701573,0.433214597601018,0.6291666424746452,0.37374057978471437,0.5247374922117529,0.5848221727561914,153.182066771067,Squamata,Varanidae,Least Concern,Stable,Forest,Arboreal,Yes,575.4399,oviparous,NA,0.09155645981688708,0.17659574468085107,0.4547033011716796,0,6.05550518039351e-4,NA,6.05550518039351e-4,3.027752590196755e-4,0.09012207882234133,1.252655409616193e-4,High
Varanus prasinus,LC,0.00221403196928585,7,NA,0.5986835142451281,0.4552458398423067,0.5962630549213578,0.1826737758826661,0.16848534199701573,0.433214597601018,0.6291666424746452,0.37374057978471437,0.5247374922117529,0.5848221727561914,1222.17407226562,Squamata,Varanidae,Least Concern,Stable,Forest,Arboreal,Yes,575.4399,oviparous,NA,0.09155645981688708,0.17659574468085107,0.4547033011716796,0,6.05550518039351e-4,NA,6.05550518039351e-4,3.027752590196755e-4,0.09012207882234133,1.252655409616193e-4,High
Varanus reisingeri,DD,7.387410018497418e-6,4,NA,0.8054650786812211,0.702973670244263,0.49621460402587236,0.05124607855799497,0.16269193033561138,NA,0.8379162742571585,0.3735353790889029,NA,0.7926040405075361,102.277074252858,Squamata,Varanidae,Data Deficient,Unknown,Forest,Arboreal,Yes,416.8694,oviparous,NA,0.10885045778229908,0.2127659574468085,0.5278308819623201,NA,4.386341729061604e-4,NA,4.386341729061604e-4,4.386341729061604e-4,0.10720793421304203,2.067033815746129e-4,High
Varanus reisingeri,DD,7.387410018497418e-6,4,NA,0.8054650786812211,0.702973670244263,0.49621460402587236,0.05124607855799497,0.16269193033561138,NA,0.8379162742571585,0.3735353790889029,NA,0.7926040405075361,135.975158691406,Squamata,Varanidae,Data Deficient,Unknown,Forest,Arboreal,Yes,416.8694,oviparous,NA,0.10885045778229908,0.2127659574468085,0.5278308819623201,NA,4.386341729061604e-4,NA,4.386341729061604e-4,4.386341729061604e-4,0.10720793421304203,2.067033815746129e-4,High
Varanus rudicollis,DD,0.003149367616598438,9,NA,0.6426320948623478,0.5960006991214567,0.5937310056146944,0.1876030476471042,0.2544061718231826,0.4112478731580285,0.5493197502789516,0.37044237412684444,0.46975964110044127,0.5634953312533281,278.096930398114,Squamata,Varanidae,Data Deficient,Unknown,Forest,Arboreal/Terrestrial,No,4570.882,oviparous,NA,0.12919633774160733,0.2553191489361702,0.463863798898638,NA,0.004811279783717895,NA,0.004811279783717895,0.004811279783717895,0.12922161809812532,0.0019433844867018867,High
Varanus rudicollis,DD,0.003149367616598438,9,NA,0.6426320948623478,0.5960006991214567,0.5937310056146944,0.1876030476471042,0.2544061718231826,0.4112478731580285,0.5493197502789516,0.37044237412684444,0.46975964110044127,0.5634953312533281,2553.67874526978,Squamata,Varanidae,Data Deficient,Unknown,Forest,Arboreal/Terrestrial,No,4570.882,oviparous,NA,0.12919633774160733,0.2553191489361702,0.463863798898638,NA,0.004811279783717895,NA,0.004811279783717895,0.004811279783717895,0.12922161809812532,0.0019433844867018867,High
Varanus scalaris,LC,6.030681168952154e-5,2,NA,0.6387622220586858,0.7303165055980242,0.58917671832611,0.16020943156993972,0.2808593480447882,NA,0.40215236204254623,0.3979837565029805,NA,0.5423962789941771,9.66816473007202,Squamata,Varanidae,Least Concern,Unknown,Forest/Savanna/Shrubland,Arboreal/Terrestrial,No,354.8134,oviparous,NA,0.012207527975584944,0.002127659574468085,0.4677320778921565,0,3.7331205615944346e-4,NA,3.7331205615944346e-4,1.8665602807972173e-4,0.00479849812058085,8.688607892947429e-5,High
Varanus scalaris,LC,6.030681168952154e-5,2,NA,0.6387622220586858,0.7303165055980242,0.58917671832611,0.16020943156993972,0.2808593480447882,NA,0.40215236204254623,0.3979837565029805,NA,0.5423962789941771,10.6933732032776,Squamata,Varanidae,Least Concern,Unknown,Forest/Savanna/Shrubland,Arboreal/Terrestrial,No,354.8134,oviparous,NA,0.012207527975584944,0.002127659574468085,0.4677320778921565,0,3.7331205615944346e-4,NA,3.7331205615944346e-4,1.8665602807972173e-4,0.00479849812058085,8.688607892947429e-5,High
Varanus togianus,LC,5.373385486876063e-4,8,NA,0.8497215215125002,0.8269992441574592,0.5194259406211872,0.14904272582829248,0.31397842358599526,0.46112665991739904,0.7496952033372658,0.42629844841532516,0.5485858188590642,0.7627535055959777,590.072096679586,Squamata,Varanidae,Least Concern,Stable,Forest,Semi-Aquatic,Yes,3981.072,oviparous,NA,NA,NA,0.5607627491830466,0,0.004190427042993694,NA,0.004190427042993694,0.002095213521496847,5.373385486876063e-4,0.0011742863658713064,High
Varanus togianus,LC,5.373385486876063e-4,8,NA,0.8497215215125002,0.8269992441574592,0.5194259406211872,0.14904272582829248,0.31397842358599526,0.46112665991739904,0.7496952033372658,0.42629844841532516,0.5485858188590642,0.7627535055959777,2427.63458251953,Squamata,Varanidae,Least Concern,Stable,Forest,Semi-Aquatic,Yes,3981.072,oviparous,NA,NA,NA,0.5607627491830466,0,0.004190427042993694,NA,0.004190427042993694,0.002095213521496847,5.373385486876063e-4,0.0011742863658713064,High
Vietnascincus rugosus,DD,1.7008042543389958e-6,3,NA,0.826547240288621,0.7404220180192291,0.5014947916911013,0.2351932802960282,0.35743644918338363,NA,0.6125772729548603,0.47712875126432386,NA,0.6807849327165246,1019.06692504883,Squamata,Scincidae,Data Deficient,Unknown,Forest,Arboreal/Terrestrial,No,11.3423992253501,NA,No,NA,NA,0.553948092051759,NA,1.176357073154971e-5,0,5.881785365774855e-6,5.881785365774855e-6,1.7008042543389958e-6,3.2581982396620855e-6,Medium
Vietnascincus rugosus,DD,1.7008042543389958e-6,3,NA,0.826547240288621,0.7404220180192291,0.5014947916911013,0.2351932802960282,0.35743644918338363,NA,0.6125772729548603,0.47712875126432386,NA,0.6807849327165246,197.487426757812,Squamata,Scincidae,Data Deficient,Unknown,Forest,Arboreal/Terrestrial,No,11.3423992253501,NA,No,NA,NA,0.553948092051759,NA,1.176357073154971e-5,0,5.881785365774855e-6,5.881785365774855e-6,1.7008042543389958e-6,3.2581982396620855e-6,Medium
Vipera ammodytes,LC,0.0019550668425107227,5,NA,0.678280599967522,0.8418934151035805,0.5943026833435664,0.5252712182953517,0.7082173920917774,0.7072181580177286,0.4557181061892383,0.7206216799147273,0.7551560389408917,0.7159712629212527,158.483940493919,Squamata,Viperidae,Least Concern,Decreasing,Forest,Terrestrial,No,687.7854751,viviparous,Yes,0.2614445574771109,0.5319148936170213,0.6702650554785636,0,7.23809038934337e-4,1,0.5003619045194672,0.2501809522597336,0.2651048393122143,0.12323276888945416,Very high
Vipera ammodytes,LC,0.0019550668425107227,5,NA,0.678280599967522,0.8418934151035805,0.5943026833435664,0.5252712182953517,0.7082173920917774,0.7072181580177286,0.4557181061892383,0.7206216799147273,0.7551560389408917,0.7159712629212527,584.44131565094,Squamata,Viperidae,Least Concern,Decreasing,Forest,Terrestrial,No,687.7854751,viviparous,Yes,0.2614445574771109,0.5319148936170213,0.6702650554785636,0,7.23809038934337e-4,1,0.5003619045194672,0.2501809522597336,0.2651048393122143,0.12323276888945416,Very high
Vipera berus,LC,0.032220101743116666,9,NA,0.7452333506925983,0.7127575799310222,0.4793649800895671,0.8960900294388164,0.8613441098836714,0.5494400539066021,0.3427157501452028,0.4802445748438271,0.6031711596483723,0.4334627295831675,636.044113148451,Squamata,Viperidae,Least Concern,Decreasing,Forest,Terrestrial,No,227.4018534,viviparous,Yes,0.28179043743641913,0.574468085106383,0.6103824318162847,0,2.39194615108055e-4,1,0.5001195973075541,0.25005979865377703,0.2961595414286396,0.10742865288868833,High
Vipera berus,LC,0.032220101743116666,9,NA,0.7452333506925983,0.7127575799310222,0.4793649800895671,0.8960900294388164,0.8613441098836714,0.5494400539066021,0.3427157501452028,0.4802445748438271,0.6031711596483723,0.4334627295831675,3804.34680175781,Squamata,Viperidae,Least Concern,Decreasing,Forest,Terrestrial,No,227.4018534,viviparous,Yes,0.28179043743641913,0.574468085106383,0.6103824318162847,0,2.39194615108055e-4,1,0.5001195973075541,0.25005979865377703,0.2961595414286396,0.10742865288868833,High
Vipera darevskii,CR,5.549213407459372e-7,2,NA,0.7540716736888058,0.81871182484915,0.4264636459228216,0.7487638093787954,0.9182564314913256,0.5353800509952372,0.4223427097881275,0.8380312755788262,0.8171383667925032,0.6194499769609881,1969.25579833984,Squamata,Viperidae,Critically Endangered,Decreasing,Rocky,Terrestrial,No,41.74985774,viviparous,Yes,NA,NA,0.68986097654465806,1,4.377142742654958e-5,1,0.5000218857137133,0.7500109428568567,5.549213407459372e-7,0.5174029943402882,Very high
Vipera darevskii,CR,5.549213407459372e-7,2,NA,0.7540716736888058,0.81871182484915,0.4264636459228216,0.7487638093787954,0.9182564314913256,0.5353800509952372,0.4223427097881275,0.8380312755788262,0.8171383667925032,0.6194499769609881,963.036743164062,Squamata,Viperidae,Critically Endangered,Decreasing,Rocky,Terrestrial,No,41.74985774,viviparous,Yes,NA,NA,0.68986097654465806,1,4.377142742654958e-5,1,0.5000218857137133,0.7500109428568567,5.549213407459372e-7,0.5174029943402882,Very high
Vipera kaznakovi,EN,4.752865974114179e-5,6,NA,0.6977996463153311,0.7312434284675771,0.5188878691543728,0.7158750007609539,0.7601844729281774,0.83552800765505,0.4490246056653896,0.7628810714060639,0.9778524111745759,0.6458431962276819,585.205949401855,Squamata,Viperidae,Endangered,Decreasing,Forest,Terrestrial,No,184.6014041,viviparous,Yes,0.25127161749745675,0.5106382978723404,0.7095119709755173,0.75,1.941415026614497e-4,1,0.5000970707513307,0.6250485353756654,0.25398581467651277,0.3308419369431609,Very high
Vipera kaznakovi,EN,4.752865974114179e-5,6,NA,0.6977996463153311,0.7312434284675771,0.5188878691543728,0.7158750007609539,0.7601844729281774,0.83552800765505,0.4490246056653896,0.7628810714060639,0.9778524111745759,0.6458431962276819,2398.0110206604,Squamata,Viperidae,Endangered,Decreasing,Forest,Terrestrial,No,184.6014041,viviparous,Yes,0.25127161749745675,0.5106382978723404,0.7095119709755173,0.75,1.941415026614497e-4,1,0.5000970707513307,0.6250485353756654,0.25398581467651277,0.3308419369431609,Very high
Walterinnesia aegyptia,LC,0.00113251360270957,9,NA,0.777821777919185,0.8374101722248221,0.8143384845866055,0.4282436101771476,0.5568376245434895,0.5256026859899697,0.42919175368448287,0.5566805783571308,0.5787647487786353,0.6174263010121014,712.425894290745,Squamata,Elapidae,Least Concern,Decreasing,Shrubland,Terrestrial,No,567.1918737,oviparous,Yes,0.18006103763987794,0.14893617021276595,0.6122317737273569,0,5.968683835656726e-4,1,0.5002984341917829,0.25014921709589144,0.11004324048511782,0.1362962537524443,Very high
Walterinnesia aegyptia,LC,0.00113251360270957,9,NA,0.777821777919185,0.8374101722248221,0.8143384845866055,0.4282436101771476,0.5568376245434895,0.5256026859899697,0.42919175368448287,0.5566805783571308,0.5787647487786353,0.6174263010121014,2201.38983154297,Squamata,Elapidae,Least Concern,Decreasing,Shrubland,Terrestrial,No,567.1918737,oviparous,Yes,0.18006103763987794,0.14893617021276595,0.6122317737273569,0,5.968683835656726e-4,1,0.5002984341917829,0.25014921709589144,0.11004324048511782,0.1362962537524443,Very high
Xenelaphis hexagonotus,LC,0.00533305812326059,9,NA,0.6237806777552564,0.5476909872720142,0.5897365729629352,0.17255430408125064,0.21757406480615735,0.4357656978283778,0.5773342526119735,0.3654946305322203,0.4638157652775266,0.568520683320316,263.695956379846,Squamata,Colubridae,Least Concern,Increasing,Forest,Semi-Aquatic,No,681.2633096,oviparous,NA,NA,NA,0.4562267636448028,0,7.16943600358979e-4,NA,7.16943600358979e-4,3.584718001794895e-4,0.00533305812326059,1.626722373068689e-4,High
Xenelaphis hexagonotus,LC,0.00533305812326059,9,NA,0.6237806777552564,0.5476909872720142,0.5897365729629352,0.17255430408125064,0.21757406480615735,0.4357656978283778,0.5773342526119735,0.3654946305322203,0.4638157652775266,0.568520683320316,2700.21971130371,Squamata,Colubridae,Least Concern,Increasing,Forest,Semi-Aquatic,No,681.2633096,oviparous,NA,NA,NA,0.4562267636448028,0,7.16943600358979e-4,NA,7.16943600358979e-4,3.584718001794895e-4,0.00533305812326059,1.626722373068689e-4,High
Xenochrophis cerasogaster,VU,0.0024830353515226354,6,NA,0.6191044993430278,0.7899070869411996,0.828472047022527,0.48826076864984375,0.6092039536890631,0.32455052007667673,0.31852633083716025,0.2937974116321478,0.36759269577770176,0.37866877483420525,123.029211624018,Squamata,Colubridae,Vulnerable,Decreasing,Wetlands,Aquatic,No,147.9363843,oviparous,Yes,NA,NA,0.5018084088803553,0.5,1.5554673819232043e-4,1,0.5000777733690962,0.5000388866845481,0.0024830353515226354,0.250300665642886,Very high
Xenochrophis cerasogaster,VU,0.0024830353515226354,6,NA,0.6191044993430278,0.7899070869411996,0.828472047022527,0.48826076864984375,0.6092039536890631,0.32455052007667673,0.31852633083716025,0.2937974116321478,0.36759269577770176,0.37866877483420525,1733.04766321182,Squamata,Colubridae,Vulnerable,Decreasing,Wetlands,Aquatic,No,147.9363843,oviparous,Yes,NA,NA,0.5018084088803553,0.5,1.5554673819232043e-4,1,0.5000777733690962,0.5000388866845481,0.0024830353515226354,0.250300665642886,Very high
Xenodermus javanicus,LC,0.005274063933308758,9,NA,0.6236551858653039,0.546563393975246,0.5895618772453306,0.17246834671298894,0.21704460954930982,0.43660766181448146,0.5782991052915214,0.3655483281087926,0.4658772098607881,0.5687550156131662,264.744024217917,Squamata,Xenodermidae,Least Concern,Increasing,Forest/Grassland/Wetlands,Fossorial/Terrestrial,No,78.82899686,oviparous,No,0.13936927772126145,0.2765957446808511,0.4564380734036929,0,8.280210704599651e-5,0,4.1401053522998254e-5,2.0700526761499127e-5,0.14041302877847375,8.12181485002958e-6,Medium
